id,name,dates,marketValue
390646,arttu-hoskonen,2015-08-23,25000
390646,arttu-hoskonen,2016-07-08,50000
390646,arttu-hoskonen,2016-10-27,100000
390646,arttu-hoskonen,2017-03-24,100000
390646,arttu-hoskonen,2017-06-24,50000
390646,arttu-hoskonen,2017-10-27,50000
390646,arttu-hoskonen,2018-04-24,50000
390646,arttu-hoskonen,2018-10-22,100000
390646,arttu-hoskonen,2019-04-03,100000
390646,arttu-hoskonen,2019-07-24,100000
390646,arttu-hoskonen,2019-10-19,100000
390646,arttu-hoskonen,2020-05-16,100000
390646,arttu-hoskonen,2020-08-30,150000
390646,arttu-hoskonen,2021-04-05,250000
390646,arttu-hoskonen,2021-08-01,400000
390646,arttu-hoskonen,2021-11-01,300000
390646,arttu-hoskonen,2022-04-14,300000
390646,arttu-hoskonen,2022-07-24,350000
390646,arttu-hoskonen,2022-10-26,400000
