id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
142208,emil,bergstrom,22/23,2022-09-27,Without Club,Górnik Zabrze,500000,0
142208,emil,bergstrom,22/23,2022-07-01,FC Utrecht,Without Club,500000,0
142208,emil,bergstrom,21/22,2022-06-30,Willem II,FC Utrecht,500000,End of loan
142208,emil,bergstrom,21/22,2021-07-01,FC Utrecht,Willem II,650000,loan transfer
142208,emil,bergstrom,19/20,2020-06-30,FC Basel,FC Utrecht,800000,End of loan
142208,emil,bergstrom,19/20,2019-09-02,FC Utrecht,FC Basel,1000000,loan transfer
142208,emil,bergstrom,18/19,2018-07-30,Rubin Kazan,FC Utrecht,1750000,free transfer
142208,emil,bergstrom,17/18,2018-06-30,Grasshoppers,Rubin Kazan,1750000,End of loan
142208,emil,bergstrom,16/17,2017-01-26,Rubin Kazan,Grasshoppers,2000000,loan transfer
142208,emil,bergstrom,15/16,2016-02-04,Djurgården,Rubin Kazan,1400000,1100000
142208,emil,bergstrom,10/11,2011-01-01,Djurgården U19,Djurgården,0,0
142208,emil,bergstrom,08/09,2008-07-01,IF Bromma U17,Djurgården U19,0,0
