id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
388042,karlo,muhar,22/23,2022-07-01,Lech Poznan,CFR Cluj,600000,100000
388042,karlo,muhar,21/22,2022-06-30,CSKA-Sofia,Lech Poznan,600000,End of loan
388042,karlo,muhar,21/22,2021-08-30,Lech Poznan,CSKA-Sofia,550000,loan transfer
388042,karlo,muhar,20/21,2021-06-30,Kayserispor,Lech Poznan,550000,End of loan
388042,karlo,muhar,20/21,2021-01-26,Lech Poznan,Kayserispor,250000,loan transfer
388042,karlo,muhar,19/20,2019-07-01,Inter Zapresic,Lech Poznan,350000,300000
388042,karlo,muhar,18/19,2018-07-13,Din. Zagreb II,Inter Zapresic,0,free transfer
388042,karlo,muhar,14/15,2014-07-11,Lokomotiva U19,Din. Zagreb II,0,free transfer
388042,karlo,muhar,13/14,2013-07-01,Lokomotiva U17,Lokomotiva U19,0,0
388042,karlo,muhar,11/12,2011-08-08,NK Velika Mlaka,Lokomotiva U17,0,free transfer
