id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
388042,karlo,muhar,22/23,SuperLiga,19,4,1481
388042,karlo,muhar,22/23,Liga Konferencji,6,0,511
388042,karlo,muhar,22/23,UECL Kwalifikacje,4,0,85
388042,karlo,muhar,22/23,Kwalifikacje do Ligi Mistrzów,1,0,6
388042,karlo,muhar,22/23,Supercupa României,1,0,72
388042,karlo,muhar,21/22,Efbet liga - Championship gr.,4,0,360
388042,karlo,muhar,21/22,Bulgarian Cup,6,0,402
388042,karlo,muhar,21/22,efbet Liga,21,2,1538
388042,karlo,muhar,21/22,Liga Konferencji,5,0,388
388042,karlo,muhar,20/21,Süper Lig,16,1,1211
388042,karlo,muhar,20/21,Ekstraklasa,6,0,142
388042,karlo,muhar,20/21,Liga Europy,4,0,212
388042,karlo,muhar,20/21,Fortuna Puchar Polski,2,0,102
388042,karlo,muhar,20/21,eWinner 2 liga,3,0,224
388042,karlo,muhar,20/21,Kwalifikacje do Ligi Europy,1,0,17
388042,karlo,muhar,19/20,Ekstraklasa,29,1,2150
388042,karlo,muhar,19/20,Fortuna Puchar Polski,3,0,189
388042,karlo,muhar,19/20,eWinner 2 liga,1,1,90
388042,karlo,muhar,18/19,SuperSport HNL,34,2,2806
388042,karlo,muhar,18/19,Hrvatski nogometni kup,3,1,270
388042,karlo,muhar,17/18,Prva NL,28,1,2404
388042,karlo,muhar,17/18,SuperSport HNL,1,0,90
388042,karlo,muhar,17/18,Hrvatski nogometni kup,0,0,0
388042,karlo,muhar,16/17,Prva NL,25,1,1920
388042,karlo,muhar,15/16,Prva NL,23,3,1521
