id,name,dates,marketValue
78590,kamil-wilczek,2009-01-09,150000
78590,kamil-wilczek,2009-09-07,300000
78590,kamil-wilczek,2010-08-08,450000
78590,kamil-wilczek,2011-03-30,350000
78590,kamil-wilczek,2012-02-18,375000
78590,kamil-wilczek,2012-08-30,400000
78590,kamil-wilczek,2013-02-07,300000
78590,kamil-wilczek,2013-07-21,250000
78590,kamil-wilczek,2014-02-13,300000
78590,kamil-wilczek,2014-07-20,400000
78590,kamil-wilczek,2015-03-04,500000
78590,kamil-wilczek,2015-06-29,850000
78590,kamil-wilczek,2016-01-03,700000
78590,kamil-wilczek,2016-08-11,700000
78590,kamil-wilczek,2016-12-11,800000
78590,kamil-wilczek,2017-03-26,1000000
78590,kamil-wilczek,2017-06-20,1000000
78590,kamil-wilczek,2017-12-17,600000
78590,kamil-wilczek,2018-06-01,1000000
78590,kamil-wilczek,2018-12-20,1250000
78590,kamil-wilczek,2019-06-07,1500000
78590,kamil-wilczek,2019-12-21,1700000
78590,kamil-wilczek,2020-03-24,1500000
78590,kamil-wilczek,2020-04-07,1200000
78590,kamil-wilczek,2020-08-03,1000000
78590,kamil-wilczek,2020-12-22,900000
78590,kamil-wilczek,2021-06-03,600000
78590,kamil-wilczek,2021-12-27,500000
78590,kamil-wilczek,2022-06-13,500000
78590,kamil-wilczek,2022-11-15,400000
