id,name,season,competition,gamesPlayed,goals,minutes
340977,virgil-ghita,22/23,Ekstraklasa,20,1,1800
340977,virgil-ghita,22/23,Fortuna Puchar Polski,2,1,180
340977,virgil-ghita,21/22,Ekstraklasa,10,0,820
340977,virgil-ghita,21/22,Liga 1,24,2,2160
340977,virgil-ghita,21/22,Cupa României,1,0,45
340977,virgil-ghita,20/21,Liga 1,14,0,1252
340977,virgil-ghita,19/20,Liga 1 - Relegation group,12,3,1080
340977,virgil-ghita,19/20,Liga 1,15,1,1292
340977,virgil-ghita,19/20,Kwalifikacje do Ligi Europy,2,0,134
340977,virgil-ghita,18/19,Cupa României,6,2,520
340977,virgil-ghita,18/19,Liga 1 - Championship group,6,0,540
340977,virgil-ghita,18/19,Liga 1,14,1,1002
340977,virgil-ghita,17/18,Liga 1 - Championship group,6,1,485
340977,virgil-ghita,17/18,Liga 1,2,0,13
340977,virgil-ghita,17/18,Cupa României,1,0,90
340977,virgil-ghita,16/17,Liga de Tineret U18 Finals,1,0,120
340977,virgil-ghita,16/17,Cupa Ro. U19,1,0,120
340977,virgil-ghita,16/17,Liga Młodzieżowa UEFA,5,0,450
340977,virgil-ghita,15/16,Liga de Tineret U18 Finals,1,0,120
340977,virgil-ghita,15/16,Liga 1 - Championship group,0,0,0
340977,virgil-ghita,15/16,Liga Młodzieżowa UEFA,2,0,180
340977,virgil-ghita,15/16,Cupa României,2,0,134
