id,firstName,lastName,dates,marketValue
267152,sebastian,musiolik,2013-06-19,50000
267152,sebastian,musiolik,2013-08-18,50000
267152,sebastian,musiolik,2015-03-23,100000
267152,sebastian,musiolik,2015-06-29,150000
267152,sebastian,musiolik,2016-01-09,100000
267152,sebastian,musiolik,2016-07-23,100000
267152,sebastian,musiolik,2017-07-04,75000
267152,sebastian,musiolik,2018-01-24,0
267152,sebastian,musiolik,2019-02-20,75000
267152,sebastian,musiolik,2019-06-28,350000
267152,sebastian,musiolik,2020-01-14,350000
267152,sebastian,musiolik,2020-04-07,300000
267152,sebastian,musiolik,2020-08-17,550000
267152,sebastian,musiolik,2021-02-21,650000
267152,sebastian,musiolik,2021-06-23,600000
267152,sebastian,musiolik,2021-12-30,400000
267152,sebastian,musiolik,2022-06-13,400000
267152,sebastian,musiolik,2022-11-15,250000
