id,name,dates,marketValue
246831,dusan-lagator,2015-08-06,75000
246831,dusan-lagator,2016-05-28,250000
246831,dusan-lagator,2016-12-17,350000
246831,dusan-lagator,2017-05-03,300000
246831,dusan-lagator,2018-01-09,300000
246831,dusan-lagator,2018-06-05,300000
246831,dusan-lagator,2018-12-19,300000
246831,dusan-lagator,2019-06-13,600000
246831,dusan-lagator,2019-12-22,700000
246831,dusan-lagator,2020-04-07,550000
246831,dusan-lagator,2020-07-28,500000
246831,dusan-lagator,2021-01-18,500000
246831,dusan-lagator,2021-05-20,500000
246831,dusan-lagator,2021-12-30,500000
246831,dusan-lagator,2022-04-06,400000
246831,dusan-lagator,2022-06-13,300000
