id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
246831,dusan,lagator,22/23,NB I.,14,1,953
246831,dusan,lagator,22/23,Magyar Kupa,2,0,143
246831,dusan,lagator,21/22,Ekstraklasa,22,1,1038
246831,dusan,lagator,21/22,Fortuna Puchar Polski,1,0,103
246831,dusan,lagator,20/21,Ekstraklasa,26,3,1954
246831,dusan,lagator,20/21,Fortuna Puchar Polski,1,0,103
246831,dusan,lagator,19/20,Premier Liga,13,1,700
246831,dusan,lagator,19/20,Puchar Rosji,1,0,18
246831,dusan,lagator,18/19,FNL,33,1,1572
246831,dusan,lagator,18/19,Puchar Rosji,1,0,90
246831,dusan,lagator,17/18,FNL,11,0,687
246831,dusan,lagator,17/18,Super liga,3,0,238
246831,dusan,lagator,16/17,Super liga,20,0,1518
246831,dusan,lagator,16/17,Kup Srbije,3,0,270
246831,dusan,lagator,16/17,Kwalifikacje do Ligi Europy,3,0,270
246831,dusan,lagator,15/16,Super liga,5,1,339
246831,dusan,lagator,15/16,Meridianbet 1. CFL,15,1,1181
246831,dusan,lagator,15/16,Montenegro Cup,3,0,225
246831,dusan,lagator,15/16,Kwalifikacje do Ligi Europy,2,1,133
246831,dusan,lagator,14/15,Meridianbet 1. CFL,30,0,2559
246831,dusan,lagator,13/14,Meridianbet 1. CFL,14,0,1023
246831,dusan,lagator,13/14,Meridianbet 1. CFL,14,0,1215
