id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
699980,enis,destan,22/23,2023-06-30,Warta Poznan,Trabzonspor,900000,End of loan
699980,enis,destan,22/23,2022-08-05,Trabzonspor,Warta Poznan,1500000,Loan
699980,enis,destan,21/22,2022-01-24,Altinordu,Trabzonspor,1900000,600000
699980,enis,destan,20/21,2020-08-04,Altinordu U19,Altinordu,0,0
699980,enis,destan,19/20,2019-07-01,Altinordu U17,Altinordu U19,0,0
699980,enis,destan,18/19,2018-07-01,Altinordu U16,Altinordu U17,0,0
699980,enis,destan,17/18,2017-07-01,Altinordu Yth,Altinordu U16,0,0
