id,name,dates,marketValue
67655,daniel-lukasik,2011-07-17,50000
67655,daniel-lukasik,2012-02-01,100000
67655,daniel-lukasik,2012-08-08,100000
67655,daniel-lukasik,2012-11-11,900000
67655,daniel-lukasik,2013-02-06,1000000
67655,daniel-lukasik,2013-07-21,1000000
67655,daniel-lukasik,2014-02-13,850000
67655,daniel-lukasik,2014-07-20,800000
67655,daniel-lukasik,2015-03-04,500000
67655,daniel-lukasik,2015-06-29,400000
67655,daniel-lukasik,2016-01-09,400000
67655,daniel-lukasik,2016-03-27,400000
67655,daniel-lukasik,2016-07-23,400000
67655,daniel-lukasik,2017-01-22,400000
67655,daniel-lukasik,2017-06-26,400000
67655,daniel-lukasik,2018-01-15,400000
67655,daniel-lukasik,2018-07-02,350000
67655,daniel-lukasik,2019-01-24,450000
67655,daniel-lukasik,2019-06-28,650000
67655,daniel-lukasik,2020-01-14,600000
67655,daniel-lukasik,2020-04-07,475000
67655,daniel-lukasik,2020-08-03,550000
67655,daniel-lukasik,2020-12-22,400000
67655,daniel-lukasik,2021-03-15,450000
67655,daniel-lukasik,2021-05-20,300000
67655,daniel-lukasik,2022-01-16,125000
67655,daniel-lukasik,2022-04-06,200000
67655,daniel-lukasik,2022-06-13,150000
67655,daniel-lukasik,2022-11-15,150000
