id,firstName,lastName,dates,marketValue
89726,jon,aurtenetxe,2010-08-14,1000000
89726,jon,aurtenetxe,2010-10-17,2000000
89726,jon,aurtenetxe,2010-12-13,3000000
89726,jon,aurtenetxe,2011-02-03,3000000
89726,jon,aurtenetxe,2011-07-28,3000000
89726,jon,aurtenetxe,2012-02-02,3000000
89726,jon,aurtenetxe,2012-08-06,3500000
89726,jon,aurtenetxe,2013-01-10,4000000
89726,jon,aurtenetxe,2013-06-11,4000000
89726,jon,aurtenetxe,2013-09-16,3500000
89726,jon,aurtenetxe,2014-01-22,2000000
89726,jon,aurtenetxe,2014-07-19,2000000
89726,jon,aurtenetxe,2015-01-22,1500000
89726,jon,aurtenetxe,2015-06-30,1500000
89726,jon,aurtenetxe,2016-02-21,1000000
89726,jon,aurtenetxe,2016-07-14,800000
89726,jon,aurtenetxe,2017-01-23,500000
89726,jon,aurtenetxe,2017-06-28,400000
89726,jon,aurtenetxe,2018-03-03,375000
89726,jon,aurtenetxe,2018-11-22,300000
89726,jon,aurtenetxe,2019-09-09,300000
89726,jon,aurtenetxe,2020-02-10,300000
89726,jon,aurtenetxe,2021-03-18,300000
89726,jon,aurtenetxe,2021-06-29,300000
89726,jon,aurtenetxe,2022-01-13,300000
89726,jon,aurtenetxe,2022-06-23,400000
89726,jon,aurtenetxe,2022-09-28,250000
89726,jon,aurtenetxe,2022-11-15,150000
