id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
89726,jon,aurtenetxe,21/22,2021-07-02,Las Rozas CF,Miedz Legnica,300000,free transfer
89726,jon,aurtenetxe,20/21,2021-01-16,Without Club,Las Rozas CF,300000,0
89726,jon,aurtenetxe,20/21,2020-09-25,Atl. Baleares,Without Club,300000,0
89726,jon,aurtenetxe,19/20,2019-07-18,Adelaide Comets,Atl. Baleares,300000,free transfer
89726,jon,aurtenetxe,18/19,2019-01-01,SD Amorebieta,Adelaide Comets,300000,free transfer
89726,jon,aurtenetxe,18/19,2018-07-01,Dundee FC,SD Amorebieta,375000,free transfer
89726,jon,aurtenetxe,17/18,2017-08-29,SD Amorebieta,Dundee FC,400000,free transfer
89726,jon,aurtenetxe,17/18,2017-08-15,CD Mirandés,SD Amorebieta,400000,free transfer
89726,jon,aurtenetxe,16/17,2016-08-12,Athletic,CD Mirandés,800000,free transfer
89726,jon,aurtenetxe,15/16,2016-06-30,CD Tenerife,Athletic,1000000,End of loan
89726,jon,aurtenetxe,15/16,2015-08-13,Athletic,CD Tenerife,1500000,loan transfer
89726,jon,aurtenetxe,13/14,2014-06-30,Celta de Vigo,Athletic,2000000,End of loan
89726,jon,aurtenetxe,13/14,2013-08-22,Athletic,Celta de Vigo,4000000,loan transfer
89726,jon,aurtenetxe,10/11,2010-07-01,Bilbao U19,Athletic,0,0
