id,name,season,competition,gamesPlayed,goals,minutes
201193,dominik-kun,22/23,Ekstraklasa,20,3,1303
201193,dominik-kun,22/23,Fortuna Puchar Polski,1,0,56
201193,dominik-kun,21/22,1 Liga,32,2,2583
201193,dominik-kun,21/22,Fortuna Puchar Polski,3,2,270
201193,dominik-kun,20/21,1 Liga,30,1,1504
201193,dominik-kun,20/21,Fortuna Puchar Polski,1,0,81
201193,dominik-kun,19/20,1 Liga,31,4,2656
201193,dominik-kun,19/20,Fortuna Puchar Polski,1,0,90
201193,dominik-kun,18/19,Fortuna 1 Liga,12,1,1062
201193,dominik-kun,18/19,Fortuna 1 Liga,19,1,1372
201193,dominik-kun,18/19,Fortuna Puchar Polski,1,0,32
201193,dominik-kun,17/18,Baraże o udział w 1 lidze,2,0,164
201193,dominik-kun,17/18,Nice 1 Liga,19,3,1311
201193,dominik-kun,16/17,Ekstraklasa,19,1,1063
201193,dominik-kun,16/17,Fortuna Puchar Polski,1,0,90
201193,dominik-kun,15/16,1 Liga,14,0,592
201193,dominik-kun,15/16,Ekstraklasa,1,0,18
201193,dominik-kun,15/16,Fortuna Puchar Polski,0,0,0
201193,dominik-kun,14/15,Ekstraklasa,24,1,1448
201193,dominik-kun,14/15,Fortuna Puchar Polski,2,0,189
201193,dominik-kun,13/14,Ekstraklasa,11,0,569
201193,dominik-kun,13/14,1 Liga,13,5,984
201193,dominik-kun,13/14,Fortuna Puchar Polski,1,0,120
201193,dominik-kun,12/13,1 Liga,19,1,696
201193,dominik-kun,11/12,Fortuna Puchar Polski,1,0,54
