id,firstName,lastName,dates,marketValue
201193,dominik,kun,2012-11-29,100000
201193,dominik,kun,2013-10-21,125000
201193,dominik,kun,2014-02-13,200000
201193,dominik,kun,2014-07-20,250000
201193,dominik,kun,2015-03-04,200000
201193,dominik,kun,2015-06-29,200000
201193,dominik,kun,2016-01-16,150000
201193,dominik,kun,2016-07-23,150000
201193,dominik,kun,2017-01-20,150000
201193,dominik,kun,2017-07-04,150000
201193,dominik,kun,2018-01-24,125000
201193,dominik,kun,2018-07-02,125000
201193,dominik,kun,2019-02-20,75000
201193,dominik,kun,2019-07-17,75000
201193,dominik,kun,2020-02-27,100000
201193,dominik,kun,2021-02-23,100000
201193,dominik,kun,2021-06-29,125000
201193,dominik,kun,2022-01-13,250000
201193,dominik,kun,2022-06-23,400000
201193,dominik,kun,2022-09-28,550000
201193,dominik,kun,2022-11-15,650000
