id,name,dates,marketValue
281246,kamil-zapolnik,2015-03-13,100000
281246,kamil-zapolnik,2015-06-29,100000
281246,kamil-zapolnik,2016-01-16,100000
281246,kamil-zapolnik,2016-09-03,125000
281246,kamil-zapolnik,2017-03-01,150000
281246,kamil-zapolnik,2017-08-15,175000
281246,kamil-zapolnik,2018-01-24,125000
281246,kamil-zapolnik,2018-07-02,125000
281246,kamil-zapolnik,2019-01-24,200000
281246,kamil-zapolnik,2019-06-28,400000
281246,kamil-zapolnik,2020-01-14,250000
281246,kamil-zapolnik,2020-08-26,200000
281246,kamil-zapolnik,2021-02-23,250000
281246,kamil-zapolnik,2021-06-29,250000
281246,kamil-zapolnik,2022-01-13,200000
281246,kamil-zapolnik,2022-06-23,250000
281246,kamil-zapolnik,2022-09-28,150000
281246,kamil-zapolnik,2022-11-15,150000
