id,name,dates,marketValue
452666,michal-ozga,2019-01-24,50000
452666,michal-ozga,2019-06-28,50000
452666,michal-ozga,2020-02-27,50000
452666,michal-ozga,2021-09-06,0
452666,michal-ozga,2022-09-28,25000
452666,michal-ozga,2022-11-15,25000
