id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
202659,andrejs,ciganiks,22/23,Ekstraklasa,4,0,176
202659,andrejs,ciganiks,22/23,Slovnaft Cup,2,1,180
202659,andrejs,ciganiks,22/23,Fortuna Liga,7,0,473
202659,andrejs,ciganiks,22/23,UECL Kwalifikacje,3,1,183
202659,andrejs,ciganiks,21/22,Fortuna L. - Conf. L. Playoff,2,1,180
202659,andrejs,ciganiks,21/22,Fort. Liga - Champ. G.,9,1,689
202659,andrejs,ciganiks,21/22,Fortuna Liga,20,0,1276
202659,andrejs,ciganiks,21/22,Slovnaft Cup,2,0,150
202659,andrejs,ciganiks,21/22,UECL Kwalifikacje,2,0,119
202659,andrejs,ciganiks,20/21,Puchar Ukrainy,3,0,280
202659,andrejs,ciganiks,20/21,Premier Liha,17,0,990
202659,andrejs,ciganiks,20/21,Liga Europy,5,0,374
202659,andrejs,ciganiks,19/20,Premier Liga - Meisterrunde,2,0,99
202659,andrejs,ciganiks,19/20,Premier Liha,2,0,106
202659,andrejs,ciganiks,19/20,Kwalifikacje do Ligi Europy,2,0,81
202659,andrejs,ciganiks,2019,Virsliga,14,1,1120
202659,andrejs,ciganiks,18/19,Puchar Lotwy,4,0,344
202659,andrejs,ciganiks,18/19,Play-Offs Promotie/Deg.,4,1,307
202659,andrejs,ciganiks,18/19,Keuken Kampioen Divisie,27,0,1897
202659,andrejs,ciganiks,18/19,Beloften Eerste Divisie,1,0,90
202659,andrejs,ciganiks,18/19,KNVB beker,2,1,210
202659,andrejs,ciganiks,17/18,Oberliga Westfalen,20,5,1434
202659,andrejs,ciganiks,16/17,Aufstiegsrunde zur 3. Liga,1,0,15
202659,andrejs,ciganiks,16/17,Regionalliga West,4,1,90
202659,andrejs,ciganiks,16/17,Mittelrheinpokal,1,0,19
202659,andrejs,ciganiks,15/16,U19-Bundesliga West,25,14,1792
202659,andrejs,ciganiks,15/16,DFB-Pokal der Junioren,2,0,190
202659,andrejs,ciganiks,15/16,Liga Młodzieżowa UEFA,6,1,517
202659,andrejs,ciganiks,14/15,U19-Bundesliga West,22,3,1112
202659,andrejs,ciganiks,14/15,Liga Młodzieżowa UEFA,5,0,89
202659,andrejs,ciganiks,13/14,DFB-Pokal der Junioren,0,0,0
202659,andrejs,ciganiks,13/14,Liga Młodzieżowa UEFA,2,1,35
202659,andrejs,ciganiks,13/14,U19-Bundesliga West,3,0,61
202659,andrejs,ciganiks,2013,Nakotnes liga,1,0,34
