id,firstName,lastName,dates,marketValue
202659,andrejs,ciganiks,2016-07-14,75000
202659,andrejs,ciganiks,2016-11-19,75000
202659,andrejs,ciganiks,2017-03-14,50000
202659,andrejs,ciganiks,2017-06-30,0
202659,andrejs,ciganiks,2019-01-20,150000
202659,andrejs,ciganiks,2019-06-26,200000
202659,andrejs,ciganiks,2020-09-03,400000
202659,andrejs,ciganiks,2021-01-13,800000
202659,andrejs,ciganiks,2021-06-06,700000
202659,andrejs,ciganiks,2021-12-25,700000
202659,andrejs,ciganiks,2022-06-22,650000
202659,andrejs,ciganiks,2022-12-15,550000
