id,firstName,lastName,dates,marketValue
86635,dante,stipica,2011-08-28,50000
86635,dante,stipica,2012-02-28,50000
86635,dante,stipica,2013-10-07,50000
86635,dante,stipica,2014-03-10,300000
86635,dante,stipica,2014-09-30,500000
86635,dante,stipica,2015-03-16,500000
86635,dante,stipica,2015-09-13,300000
86635,dante,stipica,2016-03-13,300000
86635,dante,stipica,2016-09-13,400000
86635,dante,stipica,2017-03-12,700000
86635,dante,stipica,2017-10-22,850000
86635,dante,stipica,2018-03-17,600000
86635,dante,stipica,2018-09-17,600000
86635,dante,stipica,2019-01-23,600000
86635,dante,stipica,2019-06-23,600000
86635,dante,stipica,2020-01-14,800000
86635,dante,stipica,2020-04-07,650000
86635,dante,stipica,2020-08-17,900000
86635,dante,stipica,2021-01-18,1200000
86635,dante,stipica,2021-05-20,1500000
86635,dante,stipica,2021-12-30,1500000
86635,dante,stipica,2022-06-13,1500000
86635,dante,stipica,2022-09-28,1200000
86635,dante,stipica,2022-11-15,800000
