id,firstName,lastName,dates,marketValue
161075,kevin,broll,2013-07-21,25000
161075,kevin,broll,2015-06-30,50000
161075,kevin,broll,2015-10-28,200000
161075,kevin,broll,2016-02-07,200000
161075,kevin,broll,2016-07-13,200000
161075,kevin,broll,2017-02-09,225000
161075,kevin,broll,2017-06-13,275000
161075,kevin,broll,2018-01-18,300000
161075,kevin,broll,2018-06-07,325000
161075,kevin,broll,2019-01-14,350000
161075,kevin,broll,2019-06-13,500000
161075,kevin,broll,2019-12-12,600000
161075,kevin,broll,2020-04-07,475000
161075,kevin,broll,2020-09-10,425000
161075,kevin,broll,2020-11-10,375000
161075,kevin,broll,2021-01-19,375000
161075,kevin,broll,2021-06-13,450000
161075,kevin,broll,2021-12-14,500000
161075,kevin,broll,2022-06-15,600000
161075,kevin,broll,2022-11-15,400000
