id,name,season,competition,gamesPlayed,goals,minutes
117469,pawel-olkowski,22/23,Ekstraklasa,15,1,932
117469,pawel-olkowski,22/23,Fortuna Puchar Polski,2,0,167
117469,pawel-olkowski,21/22,Süper Lig,2,0,115
117469,pawel-olkowski,21/22,Türkiye Kupasi,2,0,112
117469,pawel-olkowski,20/21,Süper Lig,31,0,2551
117469,pawel-olkowski,20/21,Türkiye Kupasi,2,0,134
117469,pawel-olkowski,19/20,Süper Lig,9,0,501
117469,pawel-olkowski,19/20,Türkiye Kupasi,4,0,360
117469,pawel-olkowski,18/19,Championship,37,2,3099
117469,pawel-olkowski,18/19,FA Cup,2,0,180
117469,pawel-olkowski,18/19,EFL Cup,0,0,0
117469,pawel-olkowski,17/18,DFB-Pokal,1,0,39
117469,pawel-olkowski,17/18,Bundesliga,5,0,450
117469,pawel-olkowski,17/18,Liga Europy,5,0,272
117469,pawel-olkowski,17/18,Regionalliga West,3,0,270
117469,pawel-olkowski,16/17,Bundesliga,14,0,1105
117469,pawel-olkowski,16/17,DFB-Pokal,2,0,210
117469,pawel-olkowski,15/16,Bundesliga,19,0,1054
117469,pawel-olkowski,15/16,Regionalliga West,1,0,90
117469,pawel-olkowski,15/16,DFB-Pokal,1,0,45
117469,pawel-olkowski,14/15,Bundesliga,27,2,2109
117469,pawel-olkowski,14/15,DFB-Pokal,3,0,300
117469,pawel-olkowski,13/14,Ekstraklasa,30,2,2700
117469,pawel-olkowski,13/14,Fortuna Puchar Polski,3,0,210
117469,pawel-olkowski,12/13,Ekstraklasa,29,0,2490
117469,pawel-olkowski,12/13,Fortuna Puchar Polski,1,0,90
117469,pawel-olkowski,11/12,Ekstraklasa,29,1,1992
117469,pawel-olkowski,11/12,Fortuna Puchar Polski,2,0,106
117469,pawel-olkowski,10/11,1 Liga,31,5,2559
117469,pawel-olkowski,10/11,Fortuna Puchar Polski,1,0,35
