id,firstName,lastName,dates,marketValue
117469,pawel,olkowski,2010-08-19,100000
117469,pawel,olkowski,2011-04-24,200000
117469,pawel,olkowski,2012-03-23,400000
117469,pawel,olkowski,2012-08-30,700000
117469,pawel,olkowski,2013-02-06,700000
117469,pawel,olkowski,2013-07-21,700000
117469,pawel,olkowski,2014-02-13,900000
117469,pawel,olkowski,2014-08-20,1000000
117469,pawel,olkowski,2015-02-03,2000000
117469,pawel,olkowski,2015-03-28,3000000
117469,pawel,olkowski,2015-06-30,3000000
117469,pawel,olkowski,2016-02-14,2750000
117469,pawel,olkowski,2016-07-21,2000000
117469,pawel,olkowski,2017-02-06,1750000
117469,pawel,olkowski,2017-03-21,2250000
117469,pawel,olkowski,2017-06-18,2250000
117469,pawel,olkowski,2017-12-27,1750000
117469,pawel,olkowski,2018-06-04,1000000
117469,pawel,olkowski,2019-06-27,1250000
117469,pawel,olkowski,2019-10-03,900000
117469,pawel,olkowski,2020-01-02,650000
117469,pawel,olkowski,2020-04-07,525000
117469,pawel,olkowski,2020-08-03,400000
117469,pawel,olkowski,2020-12-22,600000
117469,pawel,olkowski,2021-03-15,600000
117469,pawel,olkowski,2021-05-20,750000
117469,pawel,olkowski,2021-10-11,450000
117469,pawel,olkowski,2022-01-03,325000
117469,pawel,olkowski,2022-03-30,225000
117469,pawel,olkowski,2022-05-31,125000
117469,pawel,olkowski,2022-09-28,200000
117469,pawel,olkowski,2022-11-15,200000
