id,name,dates,marketValue
225536,cheikhou-dieng,2012-07-24,100000
225536,cheikhou-dieng,2013-11-25,150000
225536,cheikhou-dieng,2014-12-08,300000
225536,cheikhou-dieng,2015-12-26,300000
225536,cheikhou-dieng,2016-05-29,400000
225536,cheikhou-dieng,2016-07-14,650000
225536,cheikhou-dieng,2017-01-09,600000
225536,cheikhou-dieng,2017-06-01,600000
225536,cheikhou-dieng,2018-02-11,300000
225536,cheikhou-dieng,2018-07-03,100000
225536,cheikhou-dieng,2018-10-24,400000
225536,cheikhou-dieng,2018-12-18,500000
225536,cheikhou-dieng,2019-06-02,500000
225536,cheikhou-dieng,2019-10-03,300000
225536,cheikhou-dieng,2020-01-02,150000
225536,cheikhou-dieng,2020-01-31,250000
225536,cheikhou-dieng,2020-07-21,500000
225536,cheikhou-dieng,2020-12-20,600000
225536,cheikhou-dieng,2021-05-30,500000
225536,cheikhou-dieng,2021-12-15,500000
225536,cheikhou-dieng,2022-06-13,350000
225536,cheikhou-dieng,2022-09-28,250000
225536,cheikhou-dieng,2022-11-15,150000
