id,name,dates,marketValue
48873,mario-maloca,2008-05-03,500000
48873,mario-maloca,2008-09-14,900000
48873,mario-maloca,2009-02-07,1000000
48873,mario-maloca,2009-10-04,900000
48873,mario-maloca,2010-01-28,1000000
48873,mario-maloca,2010-09-12,1500000
48873,mario-maloca,2011-02-12,2000000
48873,mario-maloca,2011-08-28,2500000
48873,mario-maloca,2012-02-28,3000000
48873,mario-maloca,2012-09-29,3500000
48873,mario-maloca,2013-03-02,3500000
48873,mario-maloca,2013-10-07,2500000
48873,mario-maloca,2014-03-10,2500000
48873,mario-maloca,2014-09-30,2000000
48873,mario-maloca,2015-01-09,750000
48873,mario-maloca,2015-03-16,1500000
48873,mario-maloca,2016-01-09,750000
48873,mario-maloca,2016-03-27,750000
48873,mario-maloca,2016-07-23,750000
48873,mario-maloca,2017-01-20,700000
48873,mario-maloca,2017-07-04,700000
48873,mario-maloca,2018-01-21,600000
48873,mario-maloca,2018-06-18,700000
48873,mario-maloca,2019-01-07,700000
48873,mario-maloca,2019-06-11,450000
48873,mario-maloca,2020-01-14,350000
48873,mario-maloca,2020-04-07,300000
48873,mario-maloca,2021-01-18,250000
48873,mario-maloca,2021-05-20,250000
48873,mario-maloca,2021-12-30,350000
48873,mario-maloca,2022-06-13,400000
48873,mario-maloca,2022-09-28,250000
48873,mario-maloca,2022-11-15,250000
