id,name,season,competition,gamesPlayed,goals,minutes
289172,bartlomiej-zynel,22/23,3 Liga - Grupa I,7,0,3
289172,bartlomiej-zynel,22/23,Ekstraklasa,0,0,0
289172,bartlomiej-zynel,21/22,3 Liga - Grupa II,22,0,6
289172,bartlomiej-zynel,19/20,Ekstraklasa,2,0,0
289172,bartlomiej-zynel,19/20,Fortuna Puchar Polski,0,0,0
289172,bartlomiej-zynel,18/19,Ekstraklasa,7,0,3
289172,bartlomiej-zynel,18/19,Fortuna Puchar Polski,3,0,0
289172,bartlomiej-zynel,17/18,Erste Liga,2,0,0
289172,bartlomiej-zynel,17/18,Bundesliga,0,0,0
289172,bartlomiej-zynel,17/18,Liga Młodzieżowa UEFA,6,0,3
289172,bartlomiej-zynel,16/17,Erste Liga,1,0,0
289172,bartlomiej-zynel,16/17,ÖFB Jugendliga U18,4,0,2
289172,bartlomiej-zynel,16/17,Liga Młodzieżowa UEFA,8,0,4
289172,bartlomiej-zynel,15/16,ÖFB Jugendliga U18,13,0,9
289172,bartlomiej-zynel,15/16,Erste Liga,0,0,0
289172,bartlomiej-zynel,15/16,Liga Młodzieżowa UEFA,4,0,1
289172,bartlomiej-zynel,14/15,ÖFB Jugendliga U18,11,0,6
