id,name,season,competition,gamesPlayed,goals,minutes
366929,ben-lederman,22/23,Ekstraklasa,11,0,298
366929,ben-lederman,22/23,Fortuna Puchar Polski,1,0,63
366929,ben-lederman,22/23,3 Liga - Grupa III,1,0,45
366929,ben-lederman,22/23,UECL Kwalifikacje,3,0,185
366929,ben-lederman,22/23,Superpuchar,1,0,88
366929,ben-lederman,21/22,Ekstraklasa,23,1,1817
366929,ben-lederman,21/22,Fortuna Puchar Polski,4,1,288
366929,ben-lederman,21/22,UECL Kwalifikacje,1,0,9
366929,ben-lederman,21/22,Superpuchar,1,0,86
366929,ben-lederman,20/21,Ekstraklasa,13,0,478
366929,ben-lederman,20/21,Fortuna Puchar Polski,3,0,189
366929,ben-lederman,19/20,Ekstraklasa,6,0,186
