id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
100591,dino,stiglec,22/23,2023-02-10,Hapoel Haifa,HNK Gorica,250000,free transfer
100591,dino,stiglec,22/23,2022-07-01,Slask Wroclaw,Hapoel Haifa,350000,free transfer
100591,dino,stiglec,19/20,2019-07-01,NK Olimpija,Slask Wroclaw,650000,free transfer
100591,dino,stiglec,16/17,2017-01-11,Slaven Belupo,NK Olimpija,600000,130000
100591,dino,stiglec,15/16,2015-07-27,NK Zagreb,Slaven Belupo,400000,0
100591,dino,stiglec,10/11,2011-06-30,NK Lucko,NK Zagreb,50000,End of loan
100591,dino,stiglec,10/11,2011-01-21,NK Zagreb,NK Lucko,50000,loan transfer
100591,dino,stiglec,09/10,2010-06-30,NK Vrapce,NK Zagreb,25000,End of loan
100591,dino,stiglec,09/10,2010-01-29,NK Zagreb,NK Vrapce,25000,loan transfer
100591,dino,stiglec,08/09,2009-01-01,NK Zagreb U19,NK Zagreb,0,0
