id,firstName,lastName,dates,marketValue
174522,erik,janza,2011-01-16,75000
174522,erik,janza,2011-07-19,200000
174522,erik,janza,2011-12-08,350000
174522,erik,janza,2012-06-06,400000
174522,erik,janza,2013-03-09,400000
174522,erik,janza,2013-07-21,400000
174522,erik,janza,2013-12-26,400000
174522,erik,janza,2014-09-26,500000
174522,erik,janza,2015-01-31,750000
174522,erik,janza,2015-08-10,500000
174522,erik,janza,2016-01-29,500000
174522,erik,janza,2016-12-28,650000
174522,erik,janza,2017-06-09,650000
174522,erik,janza,2017-11-12,600000
174522,erik,janza,2018-04-25,600000
174522,erik,janza,2018-09-24,600000
174522,erik,janza,2019-03-10,800000
174522,erik,janza,2020-01-14,650000
174522,erik,janza,2020-04-07,525000
174522,erik,janza,2020-08-17,750000
174522,erik,janza,2021-01-18,750000
174522,erik,janza,2021-05-20,850000
174522,erik,janza,2021-10-14,700000
174522,erik,janza,2021-12-30,700000
174522,erik,janza,2022-06-13,700000
174522,erik,janza,2022-09-28,850000
174522,erik,janza,2022-11-15,1000000
