id,firstName,lastName,dates,marketValue
327755,jaroslaw,jach,2015-03-13,100000
327755,jaroslaw,jach,2015-06-29,100000
327755,jaroslaw,jach,2016-01-09,200000
327755,jaroslaw,jach,2016-03-27,200000
327755,jaroslaw,jach,2016-07-23,200000
327755,jaroslaw,jach,2017-01-20,1200000
327755,jaroslaw,jach,2017-07-04,1000000
327755,jaroslaw,jach,2018-01-15,2000000
327755,jaroslaw,jach,2018-05-27,2000000
327755,jaroslaw,jach,2019-01-03,1300000
327755,jaroslaw,jach,2019-06-10,1100000
327755,jaroslaw,jach,2019-08-27,850000
327755,jaroslaw,jach,2020-01-14,650000
327755,jaroslaw,jach,2020-04-07,525000
327755,jaroslaw,jach,2020-10-13,525000
327755,jaroslaw,jach,2021-01-18,525000
327755,jaroslaw,jach,2021-05-20,650000
327755,jaroslaw,jach,2021-12-22,650000
327755,jaroslaw,jach,2022-06-14,500000
327755,jaroslaw,jach,2022-11-15,400000
