id,name,season,competition,gamesPlayed,goals,minutes
471286,thabo-cele,22/23,Ekstraklasa,13,0,1006
471286,thabo-cele,21/22,Ekstraklasa,13,0,610
471286,thabo-cele,20/21,Liga Sabseg,29,3,1894
471286,thabo-cele,20/21,Taça de Portugal,2,0,55
471286,thabo-cele,19/20,LigaPro,14,0,866
471286,thabo-cele,19/20,Liga Revelação,2,1,176
471286,thabo-cele,19/20,Allianz Cup,1,0,90
471286,thabo-cele,18/19,Ledman LigaPro,27,2,1915
471286,thabo-cele,18/19,Taça de Portugal,0,0,0
471286,thabo-cele,17/18,Ledman LigaPro,14,1,842
471286,thabo-cele,17/18,Ledman LigaPro,6,0,278
471286,thabo-cele,16/17,Taça de Portugal,1,0,90
