id,firstName,lastName,dates,marketValue
479675,leonardo,rocha,2017-05-17,25000
479675,leonardo,rocha,2018-02-17,50000
479675,leonardo,rocha,2018-05-29,50000
479675,leonardo,rocha,2018-09-13,450000
479675,leonardo,rocha,2019-01-17,1000000
479675,leonardo,rocha,2019-06-09,1200000
479675,leonardo,rocha,2019-12-12,750000
479675,leonardo,rocha,2020-03-29,500000
479675,leonardo,rocha,2020-04-07,400000
479675,leonardo,rocha,2020-10-20,400000
479675,leonardo,rocha,2021-02-22,500000
479675,leonardo,rocha,2022-01-05,450000
479675,leonardo,rocha,2022-04-11,350000
479675,leonardo,rocha,2022-10-04,500000
479675,leonardo,rocha,2022-12-21,750000
