id,firstName,lastName,dates,marketValue
213976,igor,kharatin,2015-06-06,100000
213976,igor,kharatin,2017-01-02,400000
213976,igor,kharatin,2017-06-25,700000
213976,igor,kharatin,2018-01-11,1000000
213976,igor,kharatin,2018-08-05,1200000
213976,igor,kharatin,2018-12-09,1200000
213976,igor,kharatin,2019-01-04,1000000
213976,igor,kharatin,2019-08-06,1500000
213976,igor,kharatin,2020-04-07,1200000
213976,igor,kharatin,2020-07-27,1500000
213976,igor,kharatin,2020-10-22,1800000
213976,igor,kharatin,2021-01-23,2500000
213976,igor,kharatin,2021-05-31,2200000
213976,igor,kharatin,2021-10-14,2500000
213976,igor,kharatin,2021-12-30,2000000
213976,igor,kharatin,2022-04-06,1200000
213976,igor,kharatin,2022-06-13,900000
213976,igor,kharatin,2022-09-28,700000
213976,igor,kharatin,2022-11-15,600000
