id,name,season,competition,gamesPlayed,goals,minutes
559998,gabriel-kobylak,22/23,Ekstraklasa,16,0,5
559998,gabriel-kobylak,22/23,Fortuna Puchar Polski,1,0,1
559998,gabriel-kobylak,21/22,1 Liga,33,0,6
559998,gabriel-kobylak,21/22,Fortuna Puchar Polski,0,0,0
559998,gabriel-kobylak,20/21,1 Liga,17,0,7
559998,gabriel-kobylak,20/21,Fortuna Puchar Polski,3,0,0
559998,gabriel-kobylak,19/20,Fortuna Puchar Polski,1,0,1
559998,gabriel-kobylak,19/20,3 Liga - Grupa I,2,0,0
559998,gabriel-kobylak,19/20,CLJ,8,0,5
559998,gabriel-kobylak,18/19,3 Liga - Grupa I,4,0,2
559998,gabriel-kobylak,18/19,CLJ,9,0,2
559998,gabriel-kobylak,17/18,3 Liga - Grupa IV,0,0,0
