id,name,season,competition,gamesPlayed,goals,minutes
28285,dani-pacheco,22/23,Ekstraklasa,16,0,854
28285,dani-pacheco,22/23,Fortuna Puchar Polski,3,0,207
28285,dani-pacheco,21/22,Ekstraklasa,8,1,196
28285,dani-pacheco,21/22,Protathlima Cyta,12,0,682
28285,dani-pacheco,21/22,Kypello Kyprou,1,1,90
28285,dani-pacheco,20/21,LaLiga SmartBank,10,0,602
28285,dani-pacheco,19/20,LaLiga SmartBank,22,1,1371
28285,dani-pacheco,18/19,Promoción LaLiga,2,0,31
28285,dani-pacheco,18/19,LaLiga 1|2|3,22,1,1291
28285,dani-pacheco,17/18,LaLiga,11,0,165
28285,dani-pacheco,17/18,Puchar Króla,1,0,31
28285,dani-pacheco,16/17,Promoción LaLiga,3,3,175
28285,dani-pacheco,16/17,LaLiga 1|2|3,31,3,2359
28285,dani-pacheco,15/16,LaLiga2,36,3,2382
28285,dani-pacheco,15/16,Puchar Króla,2,0,180
28285,dani-pacheco,14/15,LaLiga2,23,0,884
28285,dani-pacheco,14/15,Puchar Króla,2,0,117
28285,dani-pacheco,13/14,LaLiga2,32,5,2072
28285,dani-pacheco,13/14,Puchar Króla,5,2,278
28285,dani-pacheco,12/13,LaLiga2,19,5,1631
28285,dani-pacheco,12/13,U21 PL Elite Gruppe,2,0,180
28285,dani-pacheco,12/13,U21 PL,9,4,810
28285,dani-pacheco,12/13,Liga Europy,2,0,91
28285,dani-pacheco,12/13,EFL Cup,1,0,81
28285,dani-pacheco,11/12,LaLiga,11,0,268
28285,dani-pacheco,11/12,Puchar Króla,1,0,80
28285,dani-pacheco,10/11,Championship,6,2,251
28285,dani-pacheco,10/11,Liga Europy,3,0,128
28285,dani-pacheco,10/11,Reserve League,9,3,740
28285,dani-pacheco,10/11,Premier League,1,0,5
28285,dani-pacheco,10/11,EFL Cup,1,0,105
28285,dani-pacheco,10/11,Kwalifikacje do Ligi Europy,2,0,103
28285,dani-pacheco,09/10,Premier League,4,0,43
28285,dani-pacheco,09/10,Liga Europy,2,0,21
28285,dani-pacheco,09/10,Reserve League North,7,3,630
28285,dani-pacheco,09/10,FA Cup,0,0,0
28285,dani-pacheco,09/10,Liga Mistrzów,1,0,14
