id,name,dates,marketValue
28285,dani-pacheco,2007-07-27,50000
28285,dani-pacheco,2008-01-20,100000
28285,dani-pacheco,2008-07-11,100000
28285,dani-pacheco,2011-07-04,100000
28285,dani-pacheco,2011-08-24,600000
28285,dani-pacheco,2012-02-04,600000
28285,dani-pacheco,2013-06-16,500000
28285,dani-pacheco,2013-10-07,500000
28285,dani-pacheco,2014-02-05,600000
28285,dani-pacheco,2014-08-03,1500000
28285,dani-pacheco,2015-01-07,1000000
28285,dani-pacheco,2015-06-30,1000000
28285,dani-pacheco,2016-02-21,1000000
28285,dani-pacheco,2016-07-14,1000000
28285,dani-pacheco,2017-01-23,1000000
28285,dani-pacheco,2017-06-28,1500000
28285,dani-pacheco,2017-08-16,1000000
28285,dani-pacheco,2017-12-31,800000
28285,dani-pacheco,2018-05-29,800000
28285,dani-pacheco,2019-02-18,1000000
28285,dani-pacheco,2019-06-28,800000
28285,dani-pacheco,2019-12-19,800000
28285,dani-pacheco,2020-04-07,650000
28285,dani-pacheco,2020-10-07,500000
28285,dani-pacheco,2020-11-02,400000
28285,dani-pacheco,2021-03-18,300000
28285,dani-pacheco,2021-06-23,200000
28285,dani-pacheco,2022-01-10,200000
28285,dani-pacheco,2022-04-06,300000
28285,dani-pacheco,2022-06-13,300000
28285,dani-pacheco,2022-09-28,200000
28285,dani-pacheco,2022-11-15,350000
