id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
1069370,piotr,liszewski,22/23,2022-10-07,Piast Gliwice II,Piast Gliwice,0,0
1069370,piotr,liszewski,21/22,2021-07-01,Piast U19,Piast Gliwice II,0,0
