id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
621424,bartosz,klebaniuk,22/23,Ekstraklasa,3,0,0
621424,bartosz,klebaniuk,22/23,Fortuna Puchar Polski,2,0,0
621424,bartosz,klebaniuk,22/23,3 Liga - Grupa II,4,0,0
621424,bartosz,klebaniuk,22/23,UECL Kwalifikacje,0,0,0
621424,bartosz,klebaniuk,21/22,Ekstraklasa,0,0,0
621424,bartosz,klebaniuk,21/22,3 Liga - Grupa II,10,0,6
621424,bartosz,klebaniuk,21/22,eWinner 2 liga,15,0,2
621424,bartosz,klebaniuk,21/22,Fortuna Puchar Polski,0,0,0
621424,bartosz,klebaniuk,20/21,eWinner 2 liga,14,0,3
621424,bartosz,klebaniuk,20/21,3 Liga - Grupa IV,19,0,2
621424,bartosz,klebaniuk,20/21,Fortuna Puchar Polski,1,0,0
621424,bartosz,klebaniuk,19/20,3 Liga - Grupa IV,12,0,2
621424,bartosz,klebaniuk,18/19,3 Liga - Grupa IV,0,0,0
