id,name,season,competition,gamesPlayed,goals,minutes
46590,szymon-matuszek,22/23,Ekstraklasa,9,1,556
46590,szymon-matuszek,22/23,3 Liga - Grupa III,1,0,90
46590,szymon-matuszek,22/23,Fortuna Puchar Polski,1,0,90
46590,szymon-matuszek,21/22,1 Liga,27,0,1203
46590,szymon-matuszek,21/22,Fortuna Puchar Polski,2,0,150
46590,szymon-matuszek,20/21,1 Liga,30,6,2601
46590,szymon-matuszek,19/20,Ekstraklasa,21,2,1157
46590,szymon-matuszek,19/20,3 Liga - Grupa III,3,0,225
46590,szymon-matuszek,19/20,Fortuna Puchar Polski,2,0,180
46590,szymon-matuszek,18/19,Ekstraklasa,29,0,1713
46590,szymon-matuszek,18/19,3 Liga - Grupa III,1,0,90
46590,szymon-matuszek,18/19,Fortuna Puchar Polski,2,1,164
46590,szymon-matuszek,18/19,Kwalifikacje do Ligi Europy,4,0,360
46590,szymon-matuszek,17/18,Ekstraklasa,34,3,2684
46590,szymon-matuszek,17/18,Fortuna Puchar Polski,7,2,620
46590,szymon-matuszek,17/18,3 Liga - Grupa III,1,0,45
46590,szymon-matuszek,16/17,Nice 1 Liga,29,3,2610
46590,szymon-matuszek,16/17,Fortuna Puchar Polski,2,0,210
46590,szymon-matuszek,16/17,3 Liga - Grupa III,1,1,90
46590,szymon-matuszek,15/16,Ekstraklasa,11,0,838
46590,szymon-matuszek,15/16,1 Liga,16,1,1424
46590,szymon-matuszek,15/16,Fortuna Puchar Polski,2,2,180
46590,szymon-matuszek,14/15,1 Liga,28,4,2520
46590,szymon-matuszek,14/15,Fortuna Puchar Polski,1,0,120
46590,szymon-matuszek,13/14,1 Liga,33,4,2921
46590,szymon-matuszek,13/14,Fortuna Puchar Polski,1,0,90
46590,szymon-matuszek,12/13,1 Liga,27,1,2322
46590,szymon-matuszek,12/13,Fortuna Puchar Polski,1,0,80
46590,szymon-matuszek,11/12,1 Liga,3,0,261
46590,szymon-matuszek,11/12,1 Liga,12,0,332
46590,szymon-matuszek,11/12,Fortuna Puchar Polski,1,0,120
46590,szymon-matuszek,10/11,1 Liga,1,0,54
46590,szymon-matuszek,10/11,Fortuna Puchar Polski,1,0,90
46590,szymon-matuszek,09/10,Ekstraklasa,9,0,452
46590,szymon-matuszek,08/09,Ekstraklasa,15,1,807
46590,szymon-matuszek,08/09,Fortuna Puchar Polski,1,0,22
