id,name,dates,marketValue
46590,szymon-matuszek,2008-07-29,75000
46590,szymon-matuszek,2009-07-20,125000
46590,szymon-matuszek,2010-08-19,150000
46590,szymon-matuszek,2012-12-11,200000
46590,szymon-matuszek,2013-10-07,225000
46590,szymon-matuszek,2015-03-13,150000
46590,szymon-matuszek,2015-06-29,200000
46590,szymon-matuszek,2016-01-09,200000
46590,szymon-matuszek,2016-03-27,200000
46590,szymon-matuszek,2016-09-03,200000
46590,szymon-matuszek,2017-03-01,200000
46590,szymon-matuszek,2017-07-04,225000
46590,szymon-matuszek,2018-01-15,400000
46590,szymon-matuszek,2018-07-02,400000
46590,szymon-matuszek,2019-01-24,300000
46590,szymon-matuszek,2019-06-28,300000
46590,szymon-matuszek,2020-01-14,200000
46590,szymon-matuszek,2021-02-23,200000
46590,szymon-matuszek,2021-06-29,150000
46590,szymon-matuszek,2022-01-13,150000
46590,szymon-matuszek,2022-06-23,100000
46590,szymon-matuszek,2022-11-15,100000
