id,firstName,lastName,dates,marketValue
386967,przemyslaw,wisniewski,2018-07-02,50000
386967,przemyslaw,wisniewski,2019-01-24,100000
386967,przemyslaw,wisniewski,2019-06-28,350000
386967,przemyslaw,wisniewski,2020-01-14,500000
386967,przemyslaw,wisniewski,2020-04-07,450000
386967,przemyslaw,wisniewski,2020-08-17,600000
386967,przemyslaw,wisniewski,2021-01-18,700000
386967,przemyslaw,wisniewski,2021-05-20,1500000
386967,przemyslaw,wisniewski,2021-12-30,1500000
386967,przemyslaw,wisniewski,2022-06-13,1500000
386967,przemyslaw,wisniewski,2022-12-21,1500000
