id,name,dates,marketValue
255423,maciej-urbanczyk,2013-11-04,50000
255423,maciej-urbanczyk,2014-02-13,50000
255423,maciej-urbanczyk,2014-07-20,50000
255423,maciej-urbanczyk,2015-03-04,50000
255423,maciej-urbanczyk,2015-06-29,50000
255423,maciej-urbanczyk,2016-01-09,100000
255423,maciej-urbanczyk,2016-03-27,100000
255423,maciej-urbanczyk,2016-07-23,100000
255423,maciej-urbanczyk,2017-01-20,200000
255423,maciej-urbanczyk,2017-08-15,200000
255423,maciej-urbanczyk,2018-01-24,200000
255423,maciej-urbanczyk,2018-07-02,150000
255423,maciej-urbanczyk,2018-12-31,0
255423,maciej-urbanczyk,2019-02-20,50000
255423,maciej-urbanczyk,2019-07-17,75000
255423,maciej-urbanczyk,2020-02-27,75000
255423,maciej-urbanczyk,2020-08-26,150000
255423,maciej-urbanczyk,2021-01-18,150000
255423,maciej-urbanczyk,2021-05-20,200000
255423,maciej-urbanczyk,2021-10-14,350000
255423,maciej-urbanczyk,2021-12-30,450000
255423,maciej-urbanczyk,2022-06-13,350000
255423,maciej-urbanczyk,2022-11-17,250000
