id,firstName,lastName,dates,marketValue
399779,chuca,-,2016-09-19,150000
399779,chuca,-,2017-01-23,150000
399779,chuca,-,2017-08-16,100000
399779,chuca,-,2017-12-31,500000
399779,chuca,-,2018-06-29,500000
399779,chuca,-,2019-02-18,500000
399779,chuca,-,2019-06-28,300000
399779,chuca,-,2020-01-14,300000
399779,chuca,-,2020-08-17,350000
399779,chuca,-,2021-01-14,450000
399779,chuca,-,2021-05-20,350000
399779,chuca,-,2022-01-13,300000
399779,chuca,-,2022-06-23,400000
399779,chuca,-,2022-11-15,400000
