id,name,season,competition,gamesPlayed,goals,minutes
15185,lukas-podolski,22/23,Ekstraklasa,17,2,1190
15185,lukas-podolski,22/23,Fortuna Puchar Polski,2,2,210
15185,lukas-podolski,21/22,Ekstraklasa,27,9,2227
15185,lukas-podolski,21/22,Fortuna Puchar Polski,3,0,179
15185,lukas-podolski,20/21,Türkiye Kupasi,5,1,259
15185,lukas-podolski,20/21,Süper Lig,31,4,1862
15185,lukas-podolski,19/20,Süper Lig,9,2,545
15185,lukas-podolski,19/20,Türkiye Kupasi,2,0,78
15185,lukas-podolski,2019,Puchar Cesarza,3,0,105
15185,lukas-podolski,2019,J1 League,13,5,924
15185,lukas-podolski,2018,J1 League,24,5,2044
15185,lukas-podolski,2018,Puchar Cesarza,1,0,73
15185,lukas-podolski,2018,J. League Cup,1,2,90
15185,lukas-podolski,2017,J1 League,15,5,1299
15185,lukas-podolski,2017,Puchar Cesarza,1,0,120
15185,lukas-podolski,2017,J. League Cup,2,0,180
15185,lukas-podolski,16/17,Süper Lig,26,7,1781
15185,lukas-podolski,16/17,Türkiye Kupasi,5,10,398
15185,lukas-podolski,16/17,TFF Süper Kupa,1,0,43
15185,lukas-podolski,15/16,Türkiye Kupasi,4,2,355
15185,lukas-podolski,15/16,Süper Lig,30,13,2534
15185,lukas-podolski,15/16,Liga Europy,2,0,180
15185,lukas-podolski,15/16,Liga Mistrzów,6,2,499
15185,lukas-podolski,15/16,TFF Süper Kupa,1,0,84
15185,lukas-podolski,14/15,Serie A,17,1,828
15185,lukas-podolski,14/15,Puchar Włoch,1,0,90
15185,lukas-podolski,14/15,Premier League,7,0,99
15185,lukas-podolski,14/15,Liga Mistrzów,5,3,127
15185,lukas-podolski,14/15,EFL Cup,1,0,90
15185,lukas-podolski,14/15,Kwalifikacje do Ligi Mistrzów,0,0,0
15185,lukas-podolski,13/14,FA Cup,4,3,277
15185,lukas-podolski,13/14,Premier League,20,8,1170
15185,lukas-podolski,13/14,Liga Mistrzów,1,1,90
15185,lukas-podolski,13/14,Kwalifikacje do Ligi Mistrzów,2,0,57
15185,lukas-podolski,12/13,Premier League,33,11,1998
15185,lukas-podolski,12/13,Liga Mistrzów,6,4,504
15185,lukas-podolski,12/13,FA Cup,2,1,108
15185,lukas-podolski,12/13,EFL Cup,1,0,70
15185,lukas-podolski,11/12,Bundesliga,29,18,2528
15185,lukas-podolski,11/12,DFB-Pokal,2,0,180
15185,lukas-podolski,10/11,Bundesliga,32,13,2749
15185,lukas-podolski,10/11,DFB-Pokal,2,1,178
15185,lukas-podolski,09/10,Bundesliga,27,2,2359
15185,lukas-podolski,09/10,DFB-Pokal,4,1,279
15185,lukas-podolski,08/09,Bundesliga,24,6,1466
15185,lukas-podolski,08/09,Liga Mistrzów,4,2,256
15185,lukas-podolski,08/09,DFB-Pokal,3,1,127
15185,lukas-podolski,07/08,Bundesliga,25,5,947
15185,lukas-podolski,07/08,Puchar UEFA,12,5,828
15185,lukas-podolski,07/08,DFB-Pokal,4,0,351
15185,lukas-podolski,07/08,Regionalliga Süd,2,0,122
15185,lukas-podolski,06/07,Bundesliga,22,4,1123
15185,lukas-podolski,06/07,Liga Mistrzów,7,1,463
15185,lukas-podolski,06/07,DFB-Pokal,3,2,208
15185,lukas-podolski,06/07,Ligapokal,2,0,122
15185,lukas-podolski,05/06,Bundesliga,32,12,2751
15185,lukas-podolski,05/06,DFB-Pokal,1,0,90
15185,lukas-podolski,04/05,2. Bundesliga,30,24,2602
15185,lukas-podolski,04/05,DFB-Pokal,2,5,202
15185,lukas-podolski,03/04,Bundesliga,19,10,1550
15185,lukas-podolski,03/04,DFB-Pokal,1,0,81
15185,lukas-podolski,03/04,U19-Bundesliga West,8,8,671
15185,lukas-podolski,03/04,Regionalliga Nord,1,0,1
15185,lukas-podolski,02/03,Regionalliga Nord,1,0,88
