id,name,dates,marketValue
531218,lirim-kastrati,2017-10-22,50000
531218,lirim-kastrati,2018-03-17,250000
531218,lirim-kastrati,2018-09-24,750000
531218,lirim-kastrati,2019-03-10,1000000
531218,lirim-kastrati,2019-09-15,1500000
531218,lirim-kastrati,2019-12-26,1800000
531218,lirim-kastrati,2020-04-07,1600000
531218,lirim-kastrati,2020-07-26,2000000
531218,lirim-kastrati,2020-12-27,2000000
531218,lirim-kastrati,2021-06-09,1000000
531218,lirim-kastrati,2021-10-14,1500000
531218,lirim-kastrati,2021-12-30,1000000
531218,lirim-kastrati,2022-04-06,700000
531218,lirim-kastrati,2022-06-13,550000
