id,name,dates,marketValue
93768,richard-strebinger,2010-08-14,75000
93768,richard-strebinger,2011-02-10,75000
93768,richard-strebinger,2011-08-07,150000
93768,richard-strebinger,2012-10-22,200000
93768,richard-strebinger,2013-01-12,200000
93768,richard-strebinger,2013-06-29,200000
93768,richard-strebinger,2014-07-09,200000
93768,richard-strebinger,2015-03-06,200000
93768,richard-strebinger,2015-07-02,400000
93768,richard-strebinger,2015-12-28,500000
93768,richard-strebinger,2016-05-31,750000
93768,richard-strebinger,2016-12-21,800000
93768,richard-strebinger,2017-06-01,500000
93768,richard-strebinger,2017-10-10,700000
93768,richard-strebinger,2018-01-01,1000000
93768,richard-strebinger,2018-06-13,1500000
93768,richard-strebinger,2018-10-24,2500000
93768,richard-strebinger,2018-12-18,4000000
93768,richard-strebinger,2019-06-02,3500000
93768,richard-strebinger,2019-12-15,3500000
93768,richard-strebinger,2020-04-07,2800000
93768,richard-strebinger,2020-07-21,2000000
93768,richard-strebinger,2020-12-20,1000000
93768,richard-strebinger,2021-06-01,1500000
93768,richard-strebinger,2021-12-15,900000
93768,richard-strebinger,2022-06-13,900000
93768,richard-strebinger,2022-10-06,700000
