id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
93768,richard,strebinger,22/23,Bundesliga,0,0,0
93768,richard,strebinger,22/23,ÖFB-Cup,0,0,0
93768,richard,strebinger,21/22,Ekstraklasa,5,0,0
93768,richard,strebinger,21/22,Fortuna Puchar Polski,1,0,0
93768,richard,strebinger,21/22,3 Liga - Grupa I,1,0,0
93768,richard,strebinger,21/22,Liga Konferencji,0,0,0
93768,richard,strebinger,21/22,Liga Europy,0,0,0
93768,richard,strebinger,21/22,Bundesliga,6,0,2
93768,richard,strebinger,21/22,Kwalifikacje do Ligi Europy,3,0,2
93768,richard,strebinger,21/22,Kwalifikacje do Ligi Mistrzów,2,0,0
93768,richard,strebinger,21/22,ÖFB-Cup,1,0,1
93768,richard,strebinger,20/21,Bundesliga,25,0,9
93768,richard,strebinger,20/21,Liga Europy,2,0,0
93768,richard,strebinger,20/21,ÖFB-Cup,2,0,1
93768,richard,strebinger,20/21,Kwalifikacje do Ligi Mistrzów,2,0,1
93768,richard,strebinger,19/20,Bundesliga,20,0,6
93768,richard,strebinger,19/20,ÖFB-Cup,2,0,0
93768,richard,strebinger,18/19,Bundesliga EL-Play-off,3,0,2
93768,richard,strebinger,18/19,Bundesliga,29,0,10
93768,richard,strebinger,18/19,ÖFB-Cup,5,0,1
93768,richard,strebinger,18/19,Liga Europy,8,0,3
93768,richard,strebinger,18/19,Kwalifikacje do Ligi Europy,4,0,1
93768,richard,strebinger,17/18,Bundesliga,35,0,12
93768,richard,strebinger,17/18,ÖFB-Cup,3,0,1
93768,richard,strebinger,16/17,ÖFB-Cup,1,0,0
93768,richard,strebinger,16/17,Bundesliga,17,0,4
93768,richard,strebinger,16/17,Liga Europy,4,0,0
93768,richard,strebinger,16/17,Kwalifikacje do Ligi Europy,0,0,0
93768,richard,strebinger,15/16,Bundesliga,23,0,10
93768,richard,strebinger,15/16,Liga Europy,4,0,0
93768,richard,strebinger,15/16,ÖFB-Cup,4,0,0
93768,richard,strebinger,15/16,Kwalifikacje do Ligi Mistrzów,0,0,0
93768,richard,strebinger,14/15,3. Liga,14,0,4
93768,richard,strebinger,14/15,Bundesliga,2,0,0
93768,richard,strebinger,14/15,Regionalliga Nord,5,0,2
93768,richard,strebinger,14/15,DFB-Pokal,0,0,0
93768,richard,strebinger,13/14,Regionalliga Nord,14,0,8
93768,richard,strebinger,12/13,Bundesliga,0,0,0
93768,richard,strebinger,12/13,Regionalliga Nord,22,0,5
93768,richard,strebinger,11/12,RL Nord (bis 11/12),14,0,2
93768,richard,strebinger,11/12,U19-BL N/NO,2,0,0
93768,richard,strebinger,11/12,DFB-Pokal,0,0,0
93768,richard,strebinger,10/11,RL Nord (bis 11/12),12,0,3
93768,richard,strebinger,10/11,2. Bundesliga,0,0,0
93768,richard,strebinger,10/11,U19-BL N/NO,11,0,3
93768,richard,strebinger,09/10,U17-Bundesliga Endrunde,2,0,0
93768,richard,strebinger,09/10,U17-BL N/NO,16,0,9
93768,richard,strebinger,08/09,U17-BL N/NO,4,0,2
