id,name,dates,marketValue
191895,rafal-kurzawa,2013-01-04,50000
191895,rafal-kurzawa,2013-06-19,100000
191895,rafal-kurzawa,2013-08-18,125000
191895,rafal-kurzawa,2014-02-13,150000
191895,rafal-kurzawa,2014-07-20,150000
191895,rafal-kurzawa,2015-03-04,100000
191895,rafal-kurzawa,2015-06-29,100000
191895,rafal-kurzawa,2016-01-09,100000
191895,rafal-kurzawa,2016-03-27,100000
191895,rafal-kurzawa,2016-09-03,150000
191895,rafal-kurzawa,2017-03-01,150000
191895,rafal-kurzawa,2017-07-04,225000
191895,rafal-kurzawa,2018-01-15,800000
191895,rafal-kurzawa,2018-06-07,2000000
191895,rafal-kurzawa,2018-07-02,2000000
191895,rafal-kurzawa,2018-12-16,2000000
191895,rafal-kurzawa,2019-06-07,1500000
191895,rafal-kurzawa,2019-12-18,1000000
191895,rafal-kurzawa,2020-04-07,800000
191895,rafal-kurzawa,2020-07-29,700000
191895,rafal-kurzawa,2020-11-09,600000
191895,rafal-kurzawa,2021-05-20,600000
191895,rafal-kurzawa,2021-12-30,600000
191895,rafal-kurzawa,2022-06-13,500000
191895,rafal-kurzawa,2022-09-28,300000
191895,rafal-kurzawa,2022-11-15,300000
