id,name,dates,marketValue
54512,michal-pazdan,2007-08-05,50000
54512,michal-pazdan,2007-12-16,150000
54512,michal-pazdan,2008-05-27,550000
54512,michal-pazdan,2010-02-28,400000
54512,michal-pazdan,2010-08-05,425000
54512,michal-pazdan,2011-03-12,350000
54512,michal-pazdan,2012-03-23,500000
54512,michal-pazdan,2012-09-08,750000
54512,michal-pazdan,2013-02-07,750000
54512,michal-pazdan,2013-07-21,550000
54512,michal-pazdan,2014-02-13,600000
54512,michal-pazdan,2014-07-20,550000
54512,michal-pazdan,2015-03-04,500000
54512,michal-pazdan,2015-06-29,800000
54512,michal-pazdan,2016-01-09,1500000
54512,michal-pazdan,2016-03-27,1700000
54512,michal-pazdan,2016-05-31,1700000
54512,michal-pazdan,2016-07-23,3000000
54512,michal-pazdan,2017-01-20,3000000
54512,michal-pazdan,2017-07-04,3500000
54512,michal-pazdan,2018-01-14,2500000
54512,michal-pazdan,2018-06-07,2000000
54512,michal-pazdan,2018-07-02,2000000
54512,michal-pazdan,2019-01-24,1000000
54512,michal-pazdan,2019-06-03,1000000
54512,michal-pazdan,2020-01-02,700000
54512,michal-pazdan,2020-04-07,550000
54512,michal-pazdan,2020-08-03,500000
54512,michal-pazdan,2020-10-11,650000
54512,michal-pazdan,2020-12-22,650000
54512,michal-pazdan,2021-03-15,500000
54512,michal-pazdan,2021-05-20,350000
54512,michal-pazdan,2021-12-30,350000
54512,michal-pazdan,2022-06-13,350000
54512,michal-pazdan,2022-09-28,200000
54512,michal-pazdan,2022-11-15,150000
