id,name,season,competition,gamesPlayed,goals,minutes
54512,michal-pazdan,22/23,Ekstraklasa,5,0,380
54512,michal-pazdan,22/23,Fortuna Puchar Polski,1,0,120
54512,michal-pazdan,21/22,Ekstraklasa,27,0,2349
54512,michal-pazdan,21/22,Fortuna Puchar Polski,1,0,90
54512,michal-pazdan,20/21,Süper Lig,15,0,1129
54512,michal-pazdan,20/21,Türkiye Kupasi,0,0,0
54512,michal-pazdan,19/20,Süper Lig,31,0,2669
54512,michal-pazdan,18/19,Süper Lig,14,2,1260
54512,michal-pazdan,18/19,Ekstraklasa,2,0,81
54512,michal-pazdan,18/19,Fortuna Puchar Polski,2,1,210
54512,michal-pazdan,18/19,Kwalifikacje do Ligi Europy,2,0,180
54512,michal-pazdan,18/19,Kwalifikacje do Ligi Mistrzów,1,0,53
54512,michal-pazdan,17/18,Ekstraklasa,29,0,2595
54512,michal-pazdan,17/18,Fortuna Puchar Polski,3,0,270
54512,michal-pazdan,17/18,Kwalifikacje do Ligi Europy,2,0,128
54512,michal-pazdan,17/18,Kwalifikacje do Ligi Mistrzów,3,0,237
54512,michal-pazdan,17/18,Superpuchar,1,0,120
54512,michal-pazdan,16/17,Ekstraklasa,28,0,2488
54512,michal-pazdan,16/17,Liga Europy,2,0,180
54512,michal-pazdan,16/17,Liga Mistrzów,3,0,270
54512,michal-pazdan,16/17,Kwalifikacje do Ligi Mistrzów,5,0,450
54512,michal-pazdan,15/16,Ekstraklasa,24,0,2063
54512,michal-pazdan,15/16,Fortuna Puchar Polski,4,0,299
54512,michal-pazdan,15/16,Liga Europy,4,0,359
54512,michal-pazdan,15/16,Kwalifikacje do Ligi Europy,6,0,427
54512,michal-pazdan,15/16,Superpuchar,1,0,64
54512,michal-pazdan,14/15,Ekstraklasa,27,2,2225
54512,michal-pazdan,14/15,Fortuna Puchar Polski,2,0,184
54512,michal-pazdan,13/14,Ekstraklasa,32,0,2779
54512,michal-pazdan,13/14,Fortuna Puchar Polski,5,0,450
54512,michal-pazdan,12/13,Ekstraklasa,27,1,2377
54512,michal-pazdan,12/13,Fortuna Puchar Polski,3,0,300
54512,michal-pazdan,11/12,Ekstraklasa,28,1,2197
54512,michal-pazdan,11/12,Fortuna Puchar Polski,2,0,104
54512,michal-pazdan,10/11,Ekstraklasa,17,0,979
54512,michal-pazdan,09/10,1 Liga,33,2,2937
54512,michal-pazdan,08/09,Ekstraklasa,29,0,2561
54512,michal-pazdan,08/09,Fortuna Puchar Polski,2,0,210
54512,michal-pazdan,07/08,Ekstraklasa,19,0,1552
