id,firstName,lastName,dates,marketValue
435807,alasana,manneh,2017-08-16,100000
435807,alasana,manneh,2017-12-31,100000
435807,alasana,manneh,2018-02-08,150000
435807,alasana,manneh,2018-09-17,150000
435807,alasana,manneh,2019-01-23,300000
435807,alasana,manneh,2019-06-23,500000
435807,alasana,manneh,2020-01-14,250000
435807,alasana,manneh,2020-08-17,350000
435807,alasana,manneh,2021-01-18,600000
435807,alasana,manneh,2021-05-20,1000000
435807,alasana,manneh,2021-12-30,1200000
435807,alasana,manneh,2022-06-13,1200000
435807,alasana,manneh,2022-09-12,1000000
435807,alasana,manneh,2022-12-21,600000
