id,name,season,competition,gamesPlayed,goals,minutes
130368,mattia-montini,22/23,Serie C - C,1,0,9
130368,mattia-montini,22/23,Serie C - C,17,3,1167
130368,mattia-montini,22/23,Coppa Serie C,0,0,0
130368,mattia-montini,21/22,1 Liga,10,2,382
130368,mattia-montini,21/22,Fortuna Puchar Polski,2,1,90
130368,mattia-montini,20/21,Liga 1 - Relegation group,8,1,382
130368,mattia-montini,20/21,Cupa României,5,3,304
130368,mattia-montini,20/21,Liga 1,20,4,914
130368,mattia-montini,19/20,Liga 1 - Relegation group,6,0,287
130368,mattia-montini,19/20,Cupa României,2,0,99
130368,mattia-montini,19/20,Liga 1,16,4,1116
130368,mattia-montini,18/19,Liga 1 - Relegation group,13,6,1078
130368,mattia-montini,18/19,Liga 1,10,7,688
130368,mattia-montini,17/18,Superc. Serie C,2,0,23
130368,mattia-montini,17/18,Serie C-A,24,2,941
130368,mattia-montini,17/18,Coppa Serie C,2,1,180
130368,mattia-montini,17/18,Serie B,0,0,0
130368,mattia-montini,17/18,Puchar Włoch,0,0,0
130368,mattia-montini,16/17,Lega Pro C,35,13,2901
130368,mattia-montini,15/16,Lega Pro A,20,4,1566
130368,mattia-montini,14/15,Serie C - A,28,2,1535
130368,mattia-montini,14/15,Lega Pro C,1,0,13
130368,mattia-montini,14/15,Puchar Włoch,2,0,58
130368,mattia-montini,13/14,Serie B,4,0,35
130368,mattia-montini,13/14,Serie B,4,0,166
130368,mattia-montini,13/14,Puchar Włoch,1,0,7
130368,mattia-montini,12/13,Lega Pro 1a - A,13,2,828
130368,mattia-montini,12/13,Lega Pro 1 - B,10,2,265
130368,mattia-montini,12/13,Coppa Lega Pro,1,0,80
130368,mattia-montini,11/12,Lega Pro 1a - A,9,1,348
130368,mattia-montini,10/11,Primavera Fase Finale,3,5,300
130368,mattia-montini,10/11,Primavera C,16,10,1130
130368,mattia-montini,10/11,Viareggio,2,1,133
130368,mattia-montini,09/10,Primavera Fase Finale,2,0,113
130368,mattia-montini,09/10,Primavera C,16,6,551
130368,mattia-montini,09/10,Viareggio,2,1,54
