id,name,dates,marketValue
128033,sasa-zivec,2010-08-29,200000
128033,sasa-zivec,2010-11-03,300000
128033,sasa-zivec,2011-01-20,400000
128033,sasa-zivec,2012-06-06,300000
128033,sasa-zivec,2013-03-09,250000
128033,sasa-zivec,2013-07-21,250000
128033,sasa-zivec,2013-12-26,400000
128033,sasa-zivec,2015-03-04,200000
128033,sasa-zivec,2015-06-29,200000
128033,sasa-zivec,2016-01-09,350000
128033,sasa-zivec,2016-03-27,300000
128033,sasa-zivec,2016-07-23,350000
128033,sasa-zivec,2017-01-20,300000
128033,sasa-zivec,2017-07-04,300000
128033,sasa-zivec,2018-01-15,300000
128033,sasa-zivec,2018-07-02,350000
128033,sasa-zivec,2018-12-30,350000
128033,sasa-zivec,2019-06-24,350000
128033,sasa-zivec,2020-01-14,600000
128033,sasa-zivec,2020-04-07,475000
128033,sasa-zivec,2020-08-17,750000
128033,sasa-zivec,2021-01-18,750000
128033,sasa-zivec,2021-05-20,600000
128033,sasa-zivec,2021-10-14,500000
128033,sasa-zivec,2021-12-30,500000
128033,sasa-zivec,2022-04-06,400000
128033,sasa-zivec,2022-06-13,300000
128033,sasa-zivec,2022-09-28,200000
128033,sasa-zivec,2022-11-15,100000
