id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
195308,luis,machado,22/23,Ekstraklasa,19,3,1469
195308,luis,machado,22/23,Fortuna Puchar Polski,1,0,67
195308,luis,machado,21/22,Ekstraklasa,31,2,1936
195308,luis,machado,21/22,Fortuna Puchar Polski,1,0,29
195308,luis,machado,2021,ISL Play-Offs,2,0,180
195308,luis,machado,20/21,Indian Super League,20,7,1464
195308,luis,machado,19/20,Liga NOS,21,1,1031
195308,luis,machado,19/20,Taça de Portugal,2,0,116
195308,luis,machado,19/20,Allianz Cup,1,0,70
195308,luis,machado,18/19,Liga NOS,25,1,1812
195308,luis,machado,18/19,Allianz Cup,4,0,294
195308,luis,machado,18/19,Taça de Portugal,3,2,303
195308,luis,machado,17/18,Liga NOS,27,3,1371
195308,luis,machado,17/18,Taça CTT,3,0,270
195308,luis,machado,17/18,Taça de Portugal,2,0,192
195308,luis,machado,16/17,Liga NOS,28,2,1875
195308,luis,machado,16/17,Allianz Cup,4,0,279
195308,luis,machado,16/17,Taça de Portugal,0,0,0
195308,luis,machado,15/16,Ledman LigaPro,5,1,187
195308,luis,machado,15/16,Liga NOS,6,0,437
195308,luis,machado,15/16,Taça de Portugal,1,0,34
195308,luis,machado,15/16,Allianz Cup,1,0,51
195308,luis,machado,14/15,Liga Sabseg,25,2,1459
195308,luis,machado,14/15,Liga Sabseg,1,0,90
195308,luis,machado,14/15,Liga Sabseg,0,0,0
195308,luis,machado,14/15,Allianz Cup,6,1,335
195308,luis,machado,13/14,Taça de Portugal,1,0,90
195308,luis,machado,12/13,Liga Sabseg,22,0,614
195308,luis,machado,12/13,Allianz Cup,2,0,66
195308,luis,machado,12/13,Taça de Portugal,0,0,0
195308,luis,machado,11/12,Liga Sabseg,10,0,226
195308,luis,machado,11/12,Taça de Portugal,0,0,0
195308,luis,machado,11/12,Allianz Cup,0,0,0
