id,name,dates,marketValue
195308,luis-machado,2012-01-22,150000
195308,luis-machado,2015-06-30,350000
195308,luis-machado,2016-03-13,450000
195308,luis-machado,2016-07-28,350000
195308,luis-machado,2017-02-21,350000
195308,luis-machado,2017-06-25,600000
195308,luis-machado,2018-02-06,600000
195308,luis-machado,2018-06-12,700000
195308,luis-machado,2019-01-10,600000
195308,luis-machado,2019-06-06,500000
195308,luis-machado,2019-12-29,500000
195308,luis-machado,2020-04-07,400000
195308,luis-machado,2020-08-16,400000
195308,luis-machado,2020-11-19,375000
195308,luis-machado,2021-05-29,400000
195308,luis-machado,2021-12-30,500000
195308,luis-machado,2022-06-13,400000
195308,luis-machado,2022-09-28,300000
195308,luis-machado,2022-11-15,400000
