id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
335294,damian,warchol,22/23,Ekstraklasa,12,2,269
335294,damian,warchol,22/23,Fortuna Puchar Polski,1,0,78
335294,damian,warchol,21/22,Ekstraklasa,18,6,919
335294,damian,warchol,21/22,Fortuna Puchar Polski,1,1,120
335294,damian,warchol,20/21,3 Liga - Grupa I,24,18,1970
335294,damian,warchol,19/20,Ekstraklasa,1,1,27
335294,damian,warchol,19/20,3 Liga - Grupa I,1,1,90
335294,damian,warchol,19/20,3 Liga - Grupa I,16,17,1242
335294,damian,warchol,18/19,3 Liga - Grupa I,25,12,1930
335294,damian,warchol,18/19,3 Liga - Grupa II,4,0,190
335294,damian,warchol,17/18,eWinner 2 liga,13,2,899
335294,damian,warchol,17/18,Fortuna Puchar Polski,0,0,0
335294,damian,warchol,16/17,Nice 1 Liga,10,1,377
335294,damian,warchol,16/17,eWinner 2 liga,2,2,175
335294,damian,warchol,16/17,Fortuna Puchar Polski,3,1,208
335294,damian,warchol,15/16,eWinner 2 liga,26,11,1653
335294,damian,warchol,14/15,1 Liga,9,2,423
335294,damian,warchol,14/15,Fortuna Puchar Polski,1,0,64
