id,firstName,lastName,dates,marketValue
164837,kristopher,vida,2013-08-06,50000
164837,kristopher,vida,2014-02-09,75000
164837,kristopher,vida,2014-08-15,150000
164837,kristopher,vida,2015-02-20,150000
164837,kristopher,vida,2015-06-30,175000
164837,kristopher,vida,2015-11-10,250000
164837,kristopher,vida,2016-02-04,250000
164837,kristopher,vida,2016-06-30,300000
164837,kristopher,vida,2016-12-30,300000
164837,kristopher,vida,2017-06-27,250000
164837,kristopher,vida,2017-12-27,250000
164837,kristopher,vida,2018-07-12,300000
164837,kristopher,vida,2018-12-29,550000
164837,kristopher,vida,2019-06-24,600000
164837,kristopher,vida,2019-12-14,700000
164837,kristopher,vida,2020-04-07,550000
164837,kristopher,vida,2020-08-17,450000
164837,kristopher,vida,2021-01-18,400000
164837,kristopher,vida,2021-05-20,350000
164837,kristopher,vida,2021-10-14,500000
164837,kristopher,vida,2021-12-30,500000
164837,kristopher,vida,2022-06-13,400000
164837,kristopher,vida,2023-02-21,300000
