id,name,dates,marketValue
295780,giannis-masouras,2014-12-20,50000
295780,giannis-masouras,2015-06-06,100000
295780,giannis-masouras,2016-12-20,200000
295780,giannis-masouras,2017-05-10,200000
295780,giannis-masouras,2017-12-17,250000
295780,giannis-masouras,2018-05-21,1000000
295780,giannis-masouras,2018-12-06,1000000
295780,giannis-masouras,2019-05-20,900000
295780,giannis-masouras,2019-09-22,750000
295780,giannis-masouras,2019-12-17,750000
295780,giannis-masouras,2020-04-07,600000
295780,giannis-masouras,2020-08-03,600000
295780,giannis-masouras,2021-01-18,600000
295780,giannis-masouras,2021-05-20,600000
295780,giannis-masouras,2022-01-04,600000
295780,giannis-masouras,2022-06-07,450000
