id,firstName,lastName,dates,marketValue
322997,niilo,maenpaa,2016-06-12,25000
322997,niilo,maenpaa,2016-10-27,25000
322997,niilo,maenpaa,2017-03-24,25000
322997,niilo,maenpaa,2017-07-07,25000
322997,niilo,maenpaa,2017-10-14,25000
322997,niilo,maenpaa,2018-04-24,25000
322997,niilo,maenpaa,2018-10-22,50000
322997,niilo,maenpaa,2019-04-03,50000
322997,niilo,maenpaa,2019-07-24,100000
322997,niilo,maenpaa,2019-10-19,100000
322997,niilo,maenpaa,2020-05-16,100000
322997,niilo,maenpaa,2020-08-30,150000
322997,niilo,maenpaa,2021-04-05,150000
322997,niilo,maenpaa,2021-08-01,150000
322997,niilo,maenpaa,2021-11-01,150000
322997,niilo,maenpaa,2022-04-06,200000
322997,niilo,maenpaa,2022-06-13,200000
322997,niilo,maenpaa,2022-09-28,300000
322997,niilo,maenpaa,2022-11-15,400000
