season,date,sourceTeam,destTeam,marketValue,price
21/22,2022-01-01,IFK Mariehamn,Warta Poznan,150000,free transfer
19/20,2020-01-01,FC Inter,IFK Mariehamn,100000,free transfer
17/18,2018-01-01,FC Haka,FC Inter,25000,free transfer
14/15,2015-01-01,HJS U19,FC Haka,0,free transfer
