id,firstName,lastName,yearOfBirth,nationality,height,position,u15,u16,u17,u18,u19,u20,u21,team
289168,sebastian,kowalczyk,1998,Poland,"1,70",Attacking Midfield,0,4,0,0,0,3,4,0
