id,firstName,lastName,dates,marketValue
289168,sebastian,kowalczyk,2015-03-04,50000
289168,sebastian,kowalczyk,2016-08-19,0
289168,sebastian,kowalczyk,2017-01-20,50000
289168,sebastian,kowalczyk,2017-07-04,75000
289168,sebastian,kowalczyk,2018-01-15,75000
289168,sebastian,kowalczyk,2018-07-02,75000
289168,sebastian,kowalczyk,2019-01-24,200000
289168,sebastian,kowalczyk,2019-06-28,500000
289168,sebastian,kowalczyk,2020-01-14,650000
289168,sebastian,kowalczyk,2020-04-07,575000
289168,sebastian,kowalczyk,2020-08-17,800000
289168,sebastian,kowalczyk,2021-01-18,800000
289168,sebastian,kowalczyk,2021-05-20,1500000
289168,sebastian,kowalczyk,2021-10-14,1200000
289168,sebastian,kowalczyk,2021-12-30,1500000
289168,sebastian,kowalczyk,2022-04-06,1700000
289168,sebastian,kowalczyk,2022-06-13,1700000
289168,sebastian,kowalczyk,2022-09-28,1500000
289168,sebastian,kowalczyk,2022-11-15,1300000
