id,name,season,competition,gamesPlayed,goals,minutes
402970,dimitrios-stavropoulos,22/23,Ekstraklasa,18,2,1443
402970,dimitrios-stavropoulos,22/23,Fortuna Puchar Polski,2,1,71
402970,dimitrios-stavropoulos,21/22,Serie B,19,0,1511
402970,dimitrios-stavropoulos,21/22,Puchar Włoch,1,0,90
402970,dimitrios-stavropoulos,20/21,Serie B,20,0,1488
402970,dimitrios-stavropoulos,20/21,Puchar Włoch,2,0,158
402970,dimitrios-stavropoulos,19/20,SL1 Play-out,7,0,630
402970,dimitrios-stavropoulos,19/20,Super League 1,24,1,2160
402970,dimitrios-stavropoulos,19/20,Kypello Elladas,3,0,300
402970,dimitrios-stavropoulos,18/19,Super League,17,2,1229
402970,dimitrios-stavropoulos,18/19,Kypello Elladas,6,1,570
402970,dimitrios-stavropoulos,17/18,Super League,10,0,819
402970,dimitrios-stavropoulos,17/18,Kypello Elladas,6,0,418
402970,dimitrios-stavropoulos,17/18,Kwalifikacje do Ligi Europy,1,0,78
402970,dimitrios-stavropoulos,16/17,SL Play-off,1,0,32
402970,dimitrios-stavropoulos,16/17,Super League K20,24,3,2160
402970,dimitrios-stavropoulos,16/17,Super League,0,0,0
402970,dimitrios-stavropoulos,16/17,Kypello Elladas,1,0,90
402970,dimitrios-stavropoulos,15/16,Super League K20,28,3,2466
402970,dimitrios-stavropoulos,14/15,Super League K20,6,1,461
