season,date,sourceTeam,destTeam,marketValue,price
22/23,2023-01-25,Cracovia II,Cracovia,0,0
22/23,2022-09-16,Cracovia U19,Cracovia II,0,0
22/23,2022-07-01,MKS Polonia,Cracovia U19,0,0
21/22,2021-11-01,MKS Polonia U19,MKS Polonia,0,0
21/22,2021-07-01,MKS Polonia Mło,MKS Polonia U19,0,0
